obs_id;lat_wgs84;lon_wgs84;obs_date;obs_time;obs_time_zone;site_id;site_name;site_country;upstream_basin_area;upstream_basin_area_unit;drainage_region_name;param_code;source_param_code;param_name;source_param_name;obs_value;source_obs_value;detection_limit_flag;param_form;source_param_form;unit;source_unit;filtration;source;obs_percentile;obs_iqr_outlier;site_ts_availability;site_ts_continuity;WATERBASE_meta_procedureAnalysedMatrix;WATERBASE_meta_Remarks
767bd67a122280e2e47bb40739c8e0d07a96e89806521ff96fd7f4bef0406bc8;55.43037;21.48593;2021-07-28;00:00:00;;LTR284;TENENYS AT MIESTALIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.4;1.4;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.2406855439642325;no;0.15;0.02;W;
9c85fa9eca6616a1b4ec60f75b46fd5754b211bcf5d69d4490ae47325cab4561;55.43037;21.48593;2021-09-22;00:00:00;;LTR284;TENENYS AT MIESTALIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.1;1.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.11512667660208643;no;0.15;0.02;W;
4e4f697ef802b7f27c6f6a198eff5bfc1497e8d9dbc15fa627d34e66d76dc232;55.55476;21.52205;2014-02-17;00:00:00;;LTR294;VEIVIRZAS AT SKOMANTAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.2;2.2;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.5498012916045703;no;0.13;0.02;W;
b50d58f18c4231e3142d8700322bf754c416519e974a03e3f5d035e7ceecf0a2;55.55476;21.52205;2014-05-19;00:00:00;;LTR294;VEIVIRZAS AT SKOMANTAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.3;3.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.831408345752608;no;0.13;0.02;W;
a8dddb940d053833e55992bde1af7574ed5b0a614b3d27353102c92b137440cd;55.55476;21.52205;2014-07-15;00:00:00;;LTR294;VEIVIRZAS AT SKOMANTAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.9;1.9;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.4365996025832091;no;0.13;0.02;W;
8988e2fa66e170435c0c5bb7706072d37f05bb7b790257211ed3dd72752b8318;55.55476;21.52205;2014-10-01;00:00:00;;LTR294;VEIVIRZAS AT SKOMANTAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.0;3.0;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.7771361152508693;no;0.13;0.02;W;
c08996be71f8169dbbcefa9cbec5306d42b58d86fa031d1a821a011fc1ec4ec9;55.55476;21.52205;2018-02-19;00:00:00;;LTR294;VEIVIRZAS AT SKOMANTAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;0.8;0.8;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.02440387481371088;no;0.13;0.02;W;
dd3aa47fb798dc50c997c87f4a917dc07225bbf1001c69b7644f57e7fd7fe6f6;55.55476;21.52205;2018-05-02;00:00:00;;LTR294;VEIVIRZAS AT SKOMANTAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;0.45;0.45;<;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.001987083954297069;no;0.13;0.02;W;
75ad69a4553c487649b2edda1223e91a4de37625665181e86314bb02f3051c60;55.55476;21.52205;2018-08-08;00:00:00;;LTR294;VEIVIRZAS AT SKOMANTAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.1;2.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.5113636363636364;no;0.13;0.02;W;
23cff1b004a526dbd0f41635fd75f23de97983ec7464c3f90583f79a741cad7f;55.55476;21.52205;2018-09-17;00:00:00;;LTR294;VEIVIRZAS AT SKOMANTAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.5;1.5;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.28036512667660207;no;0.13;0.02;W;
aba8f4c1874ee05cc7a98dfeac18b2b5661e2b46962471fc4dbcbe2158c56136;55.55476;21.52205;2021-02-04;00:00:00;;LTR294;VEIVIRZAS AT SKOMANTAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.2;2.2;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.5498012916045703;no;0.13;0.02;W;
3c3e6a534de7d6fcaa0152004fee9c851d0d7c42650f1d84a39690783f2858e6;55.55476;21.52205;2021-05-10;00:00:00;;LTR294;VEIVIRZAS AT SKOMANTAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.6;1.6;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3204793840039742;no;0.13;0.02;W;
07df6c2aa14cbf9d9228dafbd333790f591ff0d70ef728f5c4f29ef08192f49b;55.55476;21.52205;2021-07-28;00:00:00;;LTR294;VEIVIRZAS AT SKOMANTAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.8;1.8;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3987208147044213;no;0.13;0.02;W;
40cbff12d3a047f4916207ee522c50d7605eb19e5d9f0851949129857685aa36;55.55476;21.52205;2021-09-22;00:00:00;;LTR294;VEIVIRZAS AT SKOMANTAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;0.93;0.93;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.057190760059612517;no;0.13;0.02;W;
64df01bc41c7b16fd2bb9c6a814bfd1ef06cdf2f273c409655f87f3cf93789da;55.47953;22.15613;2015-02-19;00:00:00;;LTR297;LOKYSTA AT RUBINAVAS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.5;2.5;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.6523224043715847;no;0.15;0.02;W;
ffbf35889fd250955486c89885777d45ac5d843752d5233afedfc924620c2dc1;55.47953;22.15613;2015-05-04;00:00:00;;LTR297;LOKYSTA AT RUBINAVAS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;5.7;5.7;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9706905116741182;yes;0.15;0.02;W;
565baf3c57fd66e49807e7d3a2e21b6d4b20b3b7b2e9cbfe56a79970a024f2f5;55.47953;22.15613;2015-07-21;00:00:00;;LTR297;LOKYSTA AT RUBINAVAS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;4.2;4.2;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9154868355688028;no;0.15;0.02;W;
f382fef325a1e1ca418d2a2cd88054c0be47934efe1220077767affaf116cea1;55.47953;22.15613;2015-09-29;00:00:00;;LTR297;LOKYSTA AT RUBINAVAS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.4;2.4;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.6198460009935419;no;0.15;0.02;W;
47f35ae07616813f479a89f8ead70360cddda0f5aa898d0a9546e7e4143d50d5;55.47953;22.15613;2018-02-19;00:00:00;;LTR297;LOKYSTA AT RUBINAVAS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;0.7;0.7;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.014282165921510184;no;0.15;0.02;W;
6f9c8100934647b585959533222eb62c7371ea9071e56b2cb289812fd9f3dd5d;55.47953;22.15613;2018-05-08;00:00:00;;LTR297;LOKYSTA AT RUBINAVAS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.9;1.9;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.4365996025832091;no;0.15;0.02;W;
0a3f1b1cc978a7440905fe34abfc807e95b8a0e9c331f5ad9deeacf2ecfa2efe;55.47953;22.15613;2018-07-23;00:00:00;;LTR297;LOKYSTA AT RUBINAVAS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;8.1;8.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.995963735717834;yes;0.15;0.02;W;
4051934b02deb2c9b02833e3646588cfb0e17155143e53c0398eb7a76d6f2ad7;55.47953;22.15613;2018-09-19;00:00:00;;LTR297;LOKYSTA AT RUBINAVAS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.4;3.4;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.8456905116741182;no;0.15;0.02;W;
8d9c0ec68dc37ad1e4c59f003e0adee13c616ac48528d4df6c04365364637d43;55.47953;22.15613;2021-02-15;00:00:00;;LTR297;LOKYSTA AT RUBINAVAS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.3;1.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.19895678092399405;no;0.15;0.02;W;
5bb5faab65cd2a31fa3ba82f8ad8561d50475d1a65045fbfce1cef1863976c88;55.47953;22.15613;2021-05-24;00:00:00;;LTR297;LOKYSTA AT RUBINAVAS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;5.7;5.7;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9706905116741182;yes;0.15;0.02;W;
9796d91d900219b8473f4d560cbaa46dd90108a6b05712f3cf2c831c63e9cfd4;55.47953;22.15613;2021-08-18;00:00:00;;LTR297;LOKYSTA AT RUBINAVAS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.2;2.2;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.5498012916045703;no;0.15;0.02;W;
3f0d342ec4a13b66eacdcc5427c1f85bc36152e1357e107fdc0ea19b8e077be3;55.47953;22.15613;2021-09-23;00:00:00;;LTR297;LOKYSTA AT RUBINAVAS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.1;1.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.11512667660208643;no;0.15;0.02;W;
b7ea773f5eae9c474aaf3e4aae07d46db50f7b1a8e2bc6dd7aa54fdd5de904de;55.8982;21.2445;2013-02-20;00:00:00;;LTR305;AKMENA-DANE AUKSCIAU KRETINGOS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.1;2.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.5113636363636364;no;0.27;0.03;W;
ff7ef79a19714344c9265eb8b8242b808b5782d014a63164ba7c9ba062446ce5;55.8982;21.2445;2013-05-23;00:00:00;;LTR305;AKMENA-DANE AUKSCIAU KRETINGOS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.1;3.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.7971311475409836;no;0.27;0.03;W;
c2352005aaa050a36f479fec88a30d2c61e3fda7b2b6d6d5e6cfdb0ab2e7b722;55.8982;21.2445;2013-07-15;00:00:00;;LTR305;AKMENA-DANE AUKSCIAU KRETINGOS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.6;2.6;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.6825633383010432;no;0.27;0.03;W;
c52f409147c8634a62f29197ed7920daf153ce56daf60264f006a49ca0251100;55.8982;21.2445;2013-09-23;00:00:00;;LTR305;AKMENA-DANE AUKSCIAU KRETINGOS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.3;2.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.5860655737704918;no;0.27;0.03;W;
803cc1443277dba1153833546f1c0c047c48f07493bc1a6d644672ead143a87c;55.8982;21.2445;2015-02-23;00:00:00;;LTR305;AKMENA-DANE AUKSCIAU KRETINGOS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.8;1.8;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3987208147044213;no;0.27;0.03;W;
2bffed478a347967c6c1e3faaa826c6d8e75b5594c6712cc205242cdb89f8d95;55.8982;21.2445;2015-05-14;00:00:00;;LTR305;AKMENA-DANE AUKSCIAU KRETINGOS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.2;3.2;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.8149528067560854;no;0.27;0.03;W;
4e39b1b17d20ec7ebd3a12ff9bb6a3744297930548d40f908e5f404ed07508e8;55.8982;21.2445;2015-07-15;00:00:00;;LTR305;AKMENA-DANE AUKSCIAU KRETINGOS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;4.5;4.5;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9319423745653254;no;0.27;0.03;W;
438e240106bbab9e7600725d39748cc81b2c2ea2531c22132752a7f14c5d43b4;55.8982;21.2445;2015-09-08;00:00:00;;LTR305;AKMENA-DANE AUKSCIAU KRETINGOS;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;5.1;5.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9546696472925981;no;0.27;0.03;W;
7f5a031c4e56a54aaeec65441f68edccd689bfe462cec06798109efb96f42442;55.6645;21.16477;2014-02-20;00:00:00;;LTR310;SMELTALE AT THE MOUTH;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.5;3.5;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.858668653750621;no;0.13;0.01;W;
a47cd4704b23803fe554d8b422fa37a38e2b3a93e5d9dda85b2065586d6fb488;55.6645;21.16477;2014-05-19;00:00:00;;LTR310;SMELTALE AT THE MOUTH;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;18.0;18.0;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;1.0;yes;0.13;0.01;W;
5944aa296dbfeb1cbfb0f89ec25a43cb493f072ea1e2960f96e7f7969e0c7d85;55.6645;21.16477;2014-07-17;00:00:00;;LTR310;SMELTALE AT THE MOUTH;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.7;1.7;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3602210630899155;no;0.13;0.01;W;
c180874d46d4ebe31d20273e6f33da70c3aecac773a36b9be1e97d0c0718297d;55.6645;21.16477;2014-10-06;00:00:00;;LTR310;SMELTALE AT THE MOUTH;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;4.3;4.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9210134128166915;no;0.13;0.01;W;
9fef70ac465d5254188bf0cc3b0eae6cf526ce0bf16517df37c125bdbc4a050d;55.6645;21.16477;2017-02-21;00:00:00;;LTR310;SMELTALE AT THE MOUTH;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;4.6;4.6;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9367858917039245;no;0.13;0.01;W;
e1b662ea0f4aa43b985d6f95e5b6d31fea5c37fe8fc2ec3a52869239e5393490;55.6645;21.16477;2017-05-10;00:00:00;;LTR310;SMELTALE AT THE MOUTH;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.4;3.4;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.8456905116741182;no;0.13;0.01;W;
063ea137a602b8870fd865131eb8daf732c32912a30b69b11cb1c48d5e702ed7;55.6645;21.16477;2017-07-04;00:00:00;;LTR310;SMELTALE AT THE MOUTH;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.9;3.9;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.8962369597615499;no;0.13;0.01;W;
ad310482821ef4fcd1e041d0382e33c2fd4553230d3f78abd63bd89a3d6464e3;55.6645;21.16477;2017-09-28;00:00:00;;LTR310;SMELTALE AT THE MOUTH;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.6;1.6;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3204793840039742;no;0.13;0.01;W;
a654314c0f55332efd13b6e2df92545b3850bd1aecc31bd0cfda331bff79f375;55.6645;21.16477;2021-02-04;00:00:00;;LTR310;SMELTALE AT THE MOUTH;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.3;1.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.19895678092399405;no;0.13;0.01;W;
b5b40f15ce52aebb2ec46edcce392f9af48cb29d635f432ffc8475b8f1b1d611;55.6645;21.16477;2021-05-10;00:00:00;;LTR310;SMELTALE AT THE MOUTH;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.9;1.9;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.4365996025832091;no;0.13;0.01;W;
7b82d16159f787d211847576e3a93216dae188eb3dad726d4d8362594cdaafa7;55.6645;21.16477;2021-07-28;00:00:00;;LTR310;SMELTALE AT THE MOUTH;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.2;1.2;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.1564207650273224;no;0.13;0.01;W;
fc25d9b66694393a494ebc502bad20acde7fcc00271fcac4ca544b5c2e38e425;55.6645;21.16477;2021-09-20;00:00:00;;LTR310;SMELTALE AT THE MOUTH;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;0.93;0.93;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.057190760059612517;no;0.13;0.01;W;
caeab459f3e9c729ddfdd568afbee225f54ad6bf1527ab3c0b95f41711e44295;55.56616;21.48808;2016-02-02;00:00:00;;LTR318;AISE DOWNSTREAM PEZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.6;2.6;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.6825633383010432;no;0.19;0.05;W;
587a9359510ff62f5791c83fc2a61d40d425c9922b50a1bb01fff99dd233661d;55.56616;21.48808;2016-04-20;00:00:00;;LTR318;AISE DOWNSTREAM PEZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.7;1.7;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3602210630899155;no;0.19;0.05;W;
792b1310d82af7d2d20c5e88a933f817a32648afcec648163f99f5602996c108;55.56616;21.48808;2016-08-10;00:00:00;;LTR318;AISE DOWNSTREAM PEZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.7;2.7;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.7080849478390462;no;0.19;0.05;W;
6f34c771fa7849edc0ad2ac18526825948820d1b00c805c1cd199d11a2392ded;55.56616;21.48808;2016-09-19;00:00:00;;LTR318;AISE DOWNSTREAM PEZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.0;1.0;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.08289865871833085;no;0.19;0.05;W;
71fa157b12cf82d5e1102f9d7920696f488ad21991b086d23dc6e19626c0ab65;55.56616;21.48808;2019-02-14;00:00:00;;LTR318;AISE DOWNSTREAM PEZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.9;1.9;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.4365996025832091;no;0.19;0.05;W;
468793ee2105ecea121c09d6c660d46cc445b0eb1b9217223563801519cc59df;55.56616;21.48808;2019-05-09;00:00:00;;LTR318;AISE DOWNSTREAM PEZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.3;2.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.5860655737704918;no;0.19;0.05;W;
b0bec7f26fefb5203ae25b5aace5ddccf5aaf767310e90fee12c98f885fbdd33;55.56616;21.48808;2019-07-16;00:00:00;;LTR318;AISE DOWNSTREAM PEZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.3;3.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.831408345752608;no;0.19;0.05;W;
5761e554c0609bb9d85d4fdc33a534160147946348f017d194f19dafc0090b22;55.56616;21.48808;2019-09-25;00:00:00;;LTR318;AISE DOWNSTREAM PEZAICIAI;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.4;1.4;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.2406855439642325;no;0.19;0.05;W;
89b9d33e142771a1cc745fe30a21aabf4ae13745041056dc8a2cea208713a577;55.35503;26.42575;2013-01-21;00:00:00;;LTR325;DYSNA AT KACERGISKE;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;4.6;4.6;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9367858917039245;no;1.0;1.0;W;
257a36521fa69129d67ce9beb10ab29ca52d1b73cd4e0359b9e05b1939c0ecec;55.35503;26.42575;2013-02-18;00:00:00;;LTR325;DYSNA AT KACERGISKE;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.8;2.8;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.7329234972677595;no;1.0;1.0;W;
86d9bb2e404f8f4146260766b6dae6548097851a3773c76dcc3d2498d898f48e;55.35503;26.42575;2014-01-22;00:00:00;;LTR325;DYSNA AT KACERGISKE;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;4.0;4.0;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9039369100844511;no;1.0;1.0;W;
0ef32330c4a150e2fa99b61f87cb769400f8bc7d5aa560a71453e5c1211edd4a;55.35503;26.42575;2014-02-18;00:00:00;;LTR325;DYSNA AT KACERGISKE;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;4.6;4.6;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9367858917039245;no;1.0;1.0;W;
026ad0b6400c93f481921dee41db73163a448c9dc000f909b3fb965252ba1cb4;55.35503;26.42575;2014-03-18;00:00:00;;LTR325;DYSNA AT KACERGISKE;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;3.4;3.4;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.8456905116741182;no;1.0;1.0;W;
1ce118e44dff25d5fb412e26bd2a30449fc2910bc27c94c902389b16506a00ba;55.35503;26.42575;2014-04-16;00:00:00;;LTR325;DYSNA AT KACERGISKE;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;4.2;4.2;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.9154868355688028;no;1.0;1.0;W;
410c25fbc8950bc903e05b70ce5231fb715517513d0474fc09952d30883dbd46;55.35503;26.42575;2014-05-26;00:00:00;;LTR325;DYSNA AT KACERGISKE;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.6;1.6;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3204793840039742;no;1.0;1.0;W;
1570111b28c86a4ccaef343fa4d48c2954b572747ab7b9a4c18fda8e4dcc3692;55.35503;26.42575;2014-06-18;00:00:00;;LTR325;DYSNA AT KACERGISKE;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.4;2.4;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.6198460009935419;no;1.0;1.0;W;
c676dc6505181028de141b41ac63733cb79eee0fcde3ac17f00794304ebdb83d;55.35503;26.42575;2014-07-07;00:00:00;;LTR325;DYSNA AT KACERGISKE;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.8;1.8;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.3987208147044213;no;1.0;1.0;W;
95a5a2f12bc925f5ca02b7cfd15ae2788e4789f76cb654ceb00153397a039d39;55.35503;26.42575;2014-08-06;00:00:00;;LTR325;DYSNA AT KACERGISKE;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.3;1.3;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.19895678092399405;no;1.0;1.0;W;
13418cc47b7ce4a1b59dc5935593206721f2eb1cbedd437334709fe9634b0089;55.35503;26.42575;2014-09-23;00:00:00;;LTR325;DYSNA AT KACERGISKE;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.1;1.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.11512667660208643;no;1.0;1.0;W;
c811548043a6299e8895e38e799afc8eccc07f806c1cb892fda78f232bbc17ee;55.35503;26.42575;2014-10-20;00:00:00;;LTR325;DYSNA AT KACERGISKE;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.0;2.0;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.4734227521112767;no;1.0;1.0;W;
98c1287be9f7d025640a974c795b5b80169ad9f15c49f8f356033abf46c7c56d;55.35503;26.42575;2014-11-17;00:00:00;;LTR325;DYSNA AT KACERGISKE;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;1.1;1.1;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.11512667660208643;no;1.0;1.0;W;
ac1b2932e889ae78ef50c8e2540abfed5ba29ca3fce393fb91bbbdde75e6e942;55.35503;26.42575;2014-12-08;00:00:00;;LTR325;DYSNA AT KACERGISKE;LT;;;;BOD7;EEA_3133-02-6;Biochemical Oxygen Demand (BOD7);BOD7;2.9;2.9;;O2;O2;mg/l;mg{O2}/L;unfiltered;WATERBASE;0.7562717337307501;no;1.0;1.0;W;
