soil
0.0
5.1
5.7000003
6.0
2.4
2.2
77.4
53.4
63.9
1.8000001
2.1000001
1.0
27.4
1.1
29.6
6.3
38.9
1.9
1.8000001
0.3
1.5
1.5
8.1
0.3
0.8
1.0
0.0
2.1000001
40.7
77.4
53.4
4.9
5.3
1.0
1.2
1.2
2.4
1.2
0.1
2.2
28.2
28.9
2.2
1.5
1.9
8.1
1.8000001
1.1
2.2
72.8
1.1
2.9
3.0
3.5
2.3
1.8000001
1.2
0.1
128.40001
25.800001
2.2
1.6
1.6
1.1
1.1
1.1
8.8
0.2
20.5
23.4
70.6
1.2
1.1
1.1
1.2
1.2
0.3
1.1
12.8
46.8
0.4
0.3
14.2
0.0
2.1000001
0.3
0.90000004
1.2
24.1
30.4
40.7
2.3
2.1000001
27.4
29.6
12.6
16.4
2.4
37.2
0.1
1.1
2.2
3.1000001
5.2000003
5.0
2.2
1.6
1.6
1.5
1.2
1.2
21.5
26.0
18.0
1.2
4.4
4.6
10.3
41.8
0.4
42.9
84.1
79.200005
1.8000001
1.1
0.1
0.1
6.4
0.2
64.8
2.9
3.0
3.5
33.0
48.5
1.5
1.1
29.6
0.1
3.5
3.2
28.2
29.2
1.1
6.0
53.4
63.9
1.0
1.5
8.1
83.8
79.700005
0.0
2.1000001
77.4
5.3
2.5
2.4
4.9
0.1
2.2
2.3
0.2
45.100002
1.8000001
2.2
1.2
1.2
1.2
1.6
1.6
1.5
1.1
1.8000001
2.1000001
1.2
0.7
0.1
2.9
3.0
3.5
25.800001
1.9
1.6
1.6
1.5
1.1
1.1
0.1
0.0
12.6
2.2
0.1
46.8
20.5
1.9
8.1
1.8000001
1.2
0.1
0.1
26.0
18.7
12.8
0.2
41.8
23.4
70.6
1.2
1.1
1.2
0.3
4.4
4.6
10.2
14.2
11.8
0.3
23.4
16.4
0.0
2.1000001
2.3
2.1000001
24.1
22.0
2.2
1.6
9.1
2.4
18.300001
2.2
5.2000003
0.2
4.7000003
10.3
112.8
12.5
19.4
10.3
42.9
84.1
79.200005
63.9
1.8000001
6.4
1.1
5.3
64.8
3.5
2.9
3.0
3.5
33.0
48.5
1.9
1.5
1.2
1.1
1.5
0.1
6.0
4.9
1.2
53.4
1.5
27.4
29.6
8.1
84.200005
1.2
77.4
1.0
1.1
5.1
5.7000003
53.4
63.9
0.90000004
0.8
0.0
83.8
79.700005
0.0
2.1000001
2.3
1.6
2.1000001
1.1
77.4
2.2
1.6
1.5
1.2
0.8
2.4
0.1
3.1000001
28.2
28.9
1.1
23.4
3.0
0.4
1.0
74.8
9.1
10.3
0.1
0.2
72.8
0.1
1.8000001
0.7
2.9
3.0
3.5
2.5
25.800001
1.9
8.8
2.2
1.0
20.5
2.2
8.1
1.8000001
1.1
1.1
74.8
14.2
11.8
41.8
0.90000004
74.8
23.4
70.6
1.2
1.2
6.5
1.2
2.1000001
2.3
1.2
16.4
6.4
1.1
1.1
0.90000004
0.8
0.0
18.7
6.0
2.4
18.300001
0.1
2.2
2.2
1.1
0.0
21.5
26.0
0.1
29.2
18.0
1.1
1.1
0.8
1.0
1.5
4.6
0.2
1.1
84.200005
1.6
1.6
1.5
1.2
1.2
0.1
0.90000004
42.9
79.200005
2.3
1.8000001
2.1000001
5.3
2.9
3.0
3.5
33.0
48.5
1.9
2.2
1.1
0.1
0.1
3.1000001
24.1
22.0
53.4
63.9
1.1
29.6
10.5
3.0
112.8
5.2000003
23.800001
1.1
1.1
1.0
1.5
1.5
0.1
23.4
19.4
10.3
0.90000004
0.8
83.8
7.6
0.0
64.8
2.1000001
16.5
10.3
1.1
3.5
79.700005
77.4
2.3
1.5
2.1000001
1.2
5.7000003
14.2
11.8
2.4
0.1
2.2
1.2
1.2
28.9
8.1
5.1
5.1
45.100002
38.9
0.1
84.200005
0.7
72.8
77.4
2.2
1.6
0.1
0.1
46.8
53.4
63.9
1.1
1.1
2.9
3.0
3.5
25.800001
0.2
4.0
20.5
1.1
1.1
1.1
23.4
70.6
0.0
4.7000003
9.1
1.2
0.4
0.0
0.1
5.4
2.2
1.4
2.0
1.1
1.0
1.0
10.1
13.5
9.8
5.2000003
2.3
61.7
37.5
0.0
0.1
2.1000001
50.2
10.900001
15.3
4.2000003
15.5
8.3
7.6
74.8
1.5
0.3
0.0
4.1
27.800001
54.2
45.7
4.3
1.1
4.7000003
2.8
2.9
3.3
2.1000001
32.600002
24.1
1.5
1.5
2.0
1.1
1.0
1.0
4.7000003
0.1
3.8
36.7
27.7
35.100002
1.8000001
2.2
10.1
1.1
10.900001
5.5
8.7
1.4
1.5
1.1
0.90000004
0.8
1.0
0.0
48.3
0.2
125.9
2.0
1.4
1.1
10.6
3.4
2.2
1.5
11.1
10.1
0.1
0.1
2.1000001
14.900001
61.7
39.100002
50.2
0.7
72.8
61.7
2.1000001
1.5
68.9
35.100002
1.1
1.5
1.4
1.1
11.8
7.6
2.8
2.9
2.2
1.5
1.7
2.0
13.5
3.8
1.8000001
1.1
1.0
8.7
13.8
70.6
2.1000001
1.5
1.1
0.3
1.2
15.900001
0.0
2.0
1.5
5.4
1.1
50.2
15.900001
1.4
1.1
1.1
5.2000003
2.3
61.7
37.5
2.1000001
2.1000001
74.8
2.2
2.0
1.8000001
11.1
2.1000001
2.1000001
1.5
0.4
4.7000003
1.1
27.800001
54.2
45.7
1.4
1.1
2.8
3.8
3.3
2.1000001
139.7
32.600002
1.7
2.0
1.8000001
1.0
7.6
4.3
2.9
84.8
27.7
35.100002
1.8000001
1.8000001
0.2
10.1
1.1
10.900001
8.7
70.6
41.100002
1.5
0.3
1.4
1.5
1.1
0.90000004
0.8
1.0
48.3
0.0
0.5
125.9
2.0
35.100002
1.4
1.1
11.7
3.4
61.7
2.0
9.0
2.3
2.1000001
1.2
1.8000001
1.8000001
11.1
39.100002
0.1
0.2
0.7
38.9
1.5
0.1
4.6
5.5
0.90000004
0.7
61.7
50.2
68.9
1.1
2.8
2.9
3.3
63.3
1.5
1.4
2.0
1.1
4.2000003
13.5
9.8
11.8
0.1
0.2
0.1
66.3
1.1
1.0
15.3
8.3
8.7
2.9
13.8
70.6
2.1000001
1.1
1.2
7.6
0.3
0.0
2.0
0.5
1.5
1.8000001
4.1
5.4
1.1
1.4
1.1
1.2
5.2000003
2.3
61.7
37.5
1.1
0.1
2.1000001
13.0
1.8000001
1.7
2.0
50.2
0.1
0.2
2.1000001
1.8000001
0.1
0.1
1.1
54.2
45.7
1.1
1.0
4.7000003
2.8
3.8
3.3
32.600002
24.1
1.5
2.0
10.1
1.1
10.900001
4.3
0.1
2.9
33.600002
9.6
36.7
27.7
35.100002
1.4
1.5
0.0
8.7
1.1
2.1000001
1.5
0.8
1.0
18.2
0.4
0.90000004
48.3
0.1
2.0
1.7
2.0
1.0
0.1
10.6
1.1
3.2
72.8
61.7
1.8000001
1.5
1.5
1.4
11.1
11.7
2.3
0.1
2.1000001
2.6000001
2.1000001
1.8000001
5.1
4.6
7.0
0.7
29.1
2.9
0.90000004
2.9
0.7
3.4
2.8
2.9
3.3
2.1000001
2.0
9.8
11.8
0.1
7.6
0.1
1.1
3.8
61.7
1.5
1.4
11.1
1.1
1.1
1.0
15.3
15.5
13.5
0.2
50.2
125.9
63.3
66.3
13.8
68.9
70.6
2.1000001
1.2
1.1
1.2
4.1
4.2000003
8.3
8.7
35.100002
0.3
23.4
0.1
2.2
1.7
2.0
5.4
0.2
1.0
15.900001
1.8000001
11.1
1.1
1.2
0.1
5.2000003
2.3
61.7
37.5
1.1
2.1000001
50.2
33.600002
2.1000001
2.1000001
1.5
1.4
1.8000001
6.5
1.8000001
4.1
2.1000001
13.0
0.4
0.1
0.1
27.800001
45.7
2.0
4.3
1.1
4.7000003
2.8
3.8
3.3
2.1000001
24.1
1.5
1.5
1.4
11.1
1.1
1.0
10.1
10.900001
37.5
1.1
2.9
27.7
2.1000001
0.8
0.0
4.6
5.1
8.7
7.0
1.1
1.0
1.4
1.5
15.5
0.3
0.90000004
0.8
48.3
2.0
2.0
10.6
0.1
1.1
51.100002
61.7
1.5
1.5
1.4
1.1
1.0
1.0
0.1
7.6
11.7
2.3
0.1
2.1000001
40.5
23.4
38.9
1.8000001
2.1000001
11.1
4.6
39.100002
0.7
1.8000001
1.2
45.7
0.7
4.1
125.9
2.2
2.0
9.8
11.8
1.1
3.4
2.8
2.9
3.3
63.3
1.5
1.5
1.4
11.1
1.2
1.1
10.1
15.3
15.5
13.5
0.1
0.1
3.8
1.2
1.1
1.1
1.2
1.0
1.5
0.0
4.2000003
8.3
8.7
13.8
70.6
1.2
1.2
37.5
2.0
2.1000001
2.0
1.1
1.5
1.5
1.4
1.1
1.0
2.3
61.7
2.1000001
0.1
2.1000001
50.2
33.600002
9.6
1.7
1.0
0.1
0.2
0.1
27.800001
54.2
45.7
1.5
2.0
5.4
4.3
4.7000003
2.9
2.8
2.9
3.8
3.3
139.7
32.600002
24.1
1.2
1.1
1.2
1.0
10.1
10.900001
4.1
5.2000003
0.1
0.2
36.7
27.7
35.100002
1.8000001
1.1
8.7
1.1
1.1
3.2
2.2
2.1000001
2.1000001
1.5
1.4
1.1
0.1
1.0
1.4
1.5
18.2
0.90000004
0.8
48.3
2.0
2.2
2.0
1.2
7.6
0.7
1.1
0.7
2.1000001
0.5
61.7
1.8000001
2.1000001
1.5
1.4
1.1
1.0
4.6
2.3
0.1
2.1000001
1.8000001
10.6
8.7
72.8
11.7
7.6
125.9
2.0
1.0
1.0
1.1
3.4
2.8
2.9
2.2
2.1000001
1.5
1.5
1.4
1.1
9.8
11.8
4.6
5.1
0.1
0.2
63.3
1.1
35.100002
1.0
15.5
13.5
5.5
7.0
70.1
3.8
13.8
1.2
1.2
15.3
4.1
4.2000003
8.3
2.0
1.7
2.0
5.4
4.3
4.7000003
15.5
1.8000001
2.2
1.8000001
0.1
0.1
0.1
5.2000003
2.3
61.7
37.5
2.1000001
0.1
1.1
2.1000001
1.5
1.5
1.4
11.1
1.1
8.7
50.2
2.1000001
1.7
1.1
18.2
27.800001
54.2
45.7
1.5
2.0
10.6
2.8
2.9
3.8
3.3
33.600002
32.600002
24.1
2.2
2.1000001
1.2
10.1
1.1
4.1
8.7
11.7
0.1
1.1
27.7
2.1000001
1.5
1.4
1.8000001
1.8000001
1.1
1.5
0.0
5.1
4.6
0.7
1.1
1.0
36.7
1.1
0.8
1.0
0.1
7.6
48.3
0.90000004
0.0
2.0
61.7
1.7
2.0
1.2
4.2000003
13.5
9.8
11.8
7.0
1.1
2.2
2.1000001
1.5
1.4
1.1
8.3
2.3
2.1000001
72.8
1.1
1.0
15.3
4.1
15.5
7.6
2.9
38.9
1.1
1.2
0.5
0.0
15.900001
0.2
2.8
2.9
3.3
2.0
0.1
0.1
0.1
1.1
3.8
15.5
2.2
2.1000001
1.5
1.5
1.4
1.1
0.0
13.8
70.6
0.0
0.0
45.7
2.1000001
2.7
1.9
2.8
1.3000001
0.0
2.0
1.6
1.1
1.1
2.1000001
1.0
1.4
1.3000001
1.3000001
1.0
0.0
1.6
9.8
6.6
10.0
1.6
0.0
0.90000004
0.90000004
1.4
1.7
1.2
1.2
1.1
0.90000004
0.8
2.8
1.8000001
1.6
8.400001
7.9
9.2
8.900001
1.6
1.5
1.3000001
2.6000001
1.3000001
0.8
6.9
0.1
0.1
0.7
1.0
1.0
2.7
0.6
0.6
0.0
3.4
6.5
9.900001
49.600002
50.5
6.4
